qid¥pred_score¥path¥Q¥A¥score
0¥0.9995879999999999¥<成败一知己，生死两妇人>|||<主要人物>|||?y	?y|||<主要成就>|||?x¥"""成败一知己，生死两妇人""所说的人物有什么重大成就？"¥"'""下燕""'	'""垓下破 项羽""'	'""定齐""'	'""平赵""'	'""潍水杀 龙且""'	'""破代""'	'""虏魏""'"¥1.0
0¥0.035892725¥<成败一知己，生死两妇人>|||<主要人物>|||?x	<成败一知己>|||<主要人物>|||?x¥"""成败一知己，生死两妇人""所说的人物有什么重大成就？"¥'<韩信_（汉初三杰之一）>'¥0.0
0¥0.010032773¥"?y|||<中文名>|||""成败一知己，生死两妇人""	?y|||<主要人物>|||?x"¥"""成败一知己，生死两妇人""所说的人物有什么重大成就？"¥'<韩信_（汉初三杰之一）>'¥0.0
1¥0.9998234¥<茂陵_（汉武帝陵寝）>|||<陵主>|||?y	?y|||<在位时间>|||?x¥葬于茂陵的皇帝在位于哪段时间？¥"'""公元前141年―公元前87年""'"¥1.0
1¥0.9997226¥?y|||<陵墓>|||<茂陵_（汉武帝陵寝）>	?y|||<在位时间>|||?x¥葬于茂陵的皇帝在位于哪段时间？¥"'""公元前141年―公元前87年""'"¥1.0
1¥0.9980341¥?y|||<陵墓>|||<茂陵_（汉武帝陵寝）>	?y|||<逝世日期>|||?x¥葬于茂陵的皇帝在位于哪段时间？¥"'""-87-03-29""'"¥0.0
2¥0.6557429¥<光武中兴>|||<相关人物>|||?y	?y|||<在位>|||?x¥"""光武中兴""说的是哪位皇帝？"¥"'""称帝33年""'	'""称王2年""'"¥0.0
2¥0.44772970000000006¥<光武中兴>|||<相关人物>|||?y	?x|||<帝王>|||?y¥"""光武中兴""说的是哪位皇帝？"¥'<建武_（东汉光武帝刘秀年号）>'¥0.0
2¥0.36495059999999996¥<光武中兴>|||<所处朝代>|||?y	?y|||<国家领袖>|||?x¥"""光武中兴""说的是哪位皇帝？"¥'<刘庄_（东汉明帝）>'	'<刘恒_（汉文帝）>'	'<刘秀_（东汉开国皇帝）>'	'<刘询>'	'<刘邦_（汉朝开国皇帝）>'	'<汉武帝_（汉朝皇帝）>'¥0.2857142857142857
3¥0.9998629000000001¥<李清照_（宋代女词人）>|||<配偶>|||?y	?y|||<代表作品>|||?x¥李清照丈夫的代表作品是什么？¥'<金石录>'¥1.0
3¥0.9956126000000001¥?y|||<代表作品>|||<李清照_（宋代女词人）>	?y|||<代表作品>|||?x¥李清照丈夫的代表作品是什么？¥'<云之锦>'	'<侯门之女>'	'<儿子_（汉语词语）>'	'<四郎探母_（经典传统戏剧）>'	'<宝莲灯_（2005年曹骏、舒畅、焦恩俊主演电视剧）>'	'<平原作战>'	'<弦子_（中国内地女歌手、演员）>'	'<恩仇恋>'	'<李清照_（宋代女词人）>'	'<柳毅传书_（戏曲剧目）>'	'<石龙湾>'	'<程婴救孤_（古装豫剧）>'	'<红灯记_（京剧剧目）>'	'<老子_（道家学派创始人）>'	'<莫愁女>'	'<蝶恋花_（词牌名称）>'	'<豫剧>'¥0.0
3¥0.34339768¥<李清照_（宋代女词人）>|||<主要作品>|||?y	?y|||<作者>|||?x¥李清照丈夫的代表作品是什么？¥'<李清照_（宋代女词人）>'¥0.0
4¥0.9997599¥<兰陵王_（北齐徐州兰陵郡王）>|||<别称>|||?x	?x|||<爵位>|||<兰陵王_（北齐徐州兰陵郡王）>¥"""兰陵王""是对谁的尊称？"¥'<兰陵王_（北齐徐州兰陵郡王）>'¥0.0
